id_persona_cargo,n_titulares,id_afiliado_titular,estado_relacion
10291499,1,10238881,Titular único
10291500,5,,Múltiples titulares
10291501,1,10323688,Titular único
10291502,3,,Múltiples titulares
10291503,5,,Múltiples titulares
10291504,1,526159,Titular único
10291505,1,796947,Titular único
10291506,5,,Múltiples titulares
10291507,1,10736898,Titular único
10291508,1,529698,Titular único
10291509,5,,Múltiples titulares
10291510,1,799554,Titular único
10291511,1,10190518,Titular único
10291512,1,10323822,Titular único
10291513,3,,Múltiples titulares
10291515,4,,Múltiples titulares
10291516,2,,Múltiples titulares
10291517,1,523075,Titular único
10291518,3,,Múltiples titulares
10291520,4,,Múltiples titulares
10291521,1,527754,Titular único
10291522,5,,Múltiples titulares
10291523,2,,Múltiples titulares
10291524,1,10142640,Titular único
10291525,1,10949075,Titular único
10291526,3,,Múltiples titulares
10291528,1,531646,Titular único
10291530,3,,Múltiples titulares
10291531,1,10184513,Titular único
10291533,1,531545,Titular único
10291534,1,527494,Titular único
10291600,1,168588,Titular único
10291746,1,791705,Titular único
10292200,2,,Múltiples titulares
10292201,2,,Múltiples titulares
10292202,1,529521,Titular único
10292204,2,,Múltiples titulares
10292205,1,523829,Titular único
10292206,1,10244693,Titular único
10292207,1,801421,Titular único
10292209,1,10324059,Titular único
10292346,1,10239059,Titular único
10292804,1,804223,Titular único
10292814,1,10244955,Titular único
10292815,1,10779961,Titular único
10292819,1,10337057,Titular único
10292833,1,525480,Titular único
10292835,1,287190,Titular único
10292836,1,10323738,Titular único
10292844,1,10337339,Titular único
10292847,1,531221,Titular único
10292848,1,10245573,Titular único
10292850,2,,Múltiples titulares
10292851,1,10229418,Titular único
10292854,1,10986442,Titular único
10292855,2,,Múltiples titulares
10292857,1,527441,Titular único
10292862,4,,Múltiples titulares
10292863,1,802492,Titular único
10292865,1,11014459,Titular único
10292866,1,10229675,Titular único
10292869,2,,Múltiples titulares
10292870,1,11205695,Titular único
10292872,3,,Múltiples titulares
10292878,2,,Múltiples titulares
10292880,2,,Múltiples titulares
10292881,1,522882,Titular único
10292885,2,,Múltiples titulares
10292886,1,10229675,Titular único
10292887,1,393896,Titular único
10292889,1,10239392,Titular único
10292892,2,,Múltiples titulares
10292893,1,10229619,Titular único
10292894,2,,Múltiples titulares
10292895,1,11014459,Titular único
10292896,1,10245433,Titular único
10292900,1,10124241,Titular único
10292903,2,,Múltiples titulares
10292904,3,,Múltiples titulares
10292905,2,,Múltiples titulares
10292906,1,11098420,Titular único
10292907,3,,Múltiples titulares
10292909,1,88655,Titular único
10292913,1,421159,Titular único
10292914,1,10311473,Titular único
10292915,1,10265638,Titular único
10292919,1,11101725,Titular único
10292921,1,10230056,Titular único
10292922,1,10949272,Titular único
10292923,1,10337618,Titular único
10292924,2,,Múltiples titulares
10292925,1,10337115,Titular único
10292927,1,10190852,Titular único
10292930,1,10311463,Titular único
10292931,1,10337380,Titular único
10292934,1,10324828,Titular único
10292936,1,11027956,Titular único
10292938,1,10229678,Titular único
10292941,1,10245140,Titular único
10292943,1,11068955,Titular único
10292946,3,,Múltiples titulares
10292982,1,10337460,Titular único
10293003,1,122009,Titular único
10293802,1,410591,Titular único
10293807,1,11212052,Titular único
10293992,1,10142441,Titular único
10294008,1,915261,Titular único
10294416,1,520890,Titular único
10294997,1,10324209,Titular único
10295001,1,801017,Titular único
10295210,1,528376,Titular único
10295345,1,528306,Titular único
10295603,1,407820,Titular único
10295612,1,11175263,Titular único
10296210,1,10878230,Titular único
10296227,1,10617151,Titular único
10296441,1,11185366,Titular único
10296474,1,910182,Titular único
10296495,1,474388,Titular único
10296534,1,943090,Titular único
10296552,1,11181212,Titular único
10296556,2,,Múltiples titulares
10296566,1,10736822,Titular único
10296569,1,474357,Titular único
10296599,1,11218821,Titular único
10296609,1,914734,Titular único
10296653,1,10038251,Titular único
10296686,1,11185451,Titular único
10297203,1,732425,Titular único
10297209,1,10678469,Titular único
10298614,1,179035,Titular único
10298633,1,10311234,Titular único
10298644,1,11165485,Titular único
10298833,1,10752205,Titular único
10298841,1,11175060,Titular único
10298848,1,10752141,Titular único
10298871,1,77216,Titular único
10298873,1,496694,Titular único
10298896,1,77188,Titular único
10298897,1,10838705,Titular único
10298899,1,10042258,Titular único
10298902,1,10752410,Titular único
10298906,1,10752870,Titular único
10299484,1,808724,Titular único
10299507,1,10245335,Titular único
10299623,1,10949167,Titular único
10299644,1,860740,Titular único
10299645,1,529794,Titular único
10299811,1,634371,Titular único
10299812,1,523534,Titular único
10299814,1,401880,Titular único
10299820,1,404402,Titular único
10299824,1,802817,Titular único
10299825,1,860634,Titular único
10299847,1,11218266,Titular único
10299860,1,523534,Titular único
10299862,1,797024,Titular único
10299863,1,800034,Titular único
10299866,1,860835,Titular único
10299876,1,11218868,Titular único
10299898,1,300826,Titular único
10299919,1,529979,Titular único
10299921,1,11218609,Titular único
10299924,1,11219137,Titular único
10299952,1,11185348,Titular único
10299962,1,11181968,Titular único
10299968,1,11218353,Titular único
10299976,1,11221204,Titular único
10299980,2,,Múltiples titulares
10299985,1,523834,Titular único
10299986,1,10822486,Titular único
10300221,1,367510,Titular único
10300233,1,367532,Titular único
10300818,1,83295,Titular único
10300820,1,273621,Titular único
10301001,1,183969,Titular único
10301005,1,10794085,Titular único
10301009,1,97379,Titular único
10301087,1,10323570,Titular único
10301273,1,10171849,Titular único
10301410,1,10882431,Titular único
10301413,1,10932199,Titular único
10301820,1,10229802,Titular único
10301932,2,,Múltiples titulares
10301952,1,10690991,Titular único
10301955,1,10731589,Titular único
10302208,2,,Múltiples titulares
10302405,1,922603,Titular único
10302408,1,10722482,Titular único
10302413,1,922603,Titular único
10302422,1,925475,Titular único
10302430,1,10055750,Titular único
10302438,2,,Múltiples titulares
10302445,1,11014563,Titular único
10302466,2,,Múltiples titulares
10302801,1,421246,Titular único
10302803,1,11104466,Titular único
10302807,1,10135896,Titular único
10302815,1,11064833,Titular único
10302827,1,506403,Titular único
10302829,1,140133,Titular único
10302837,1,11104925,Titular único
10302843,1,10741855,Titular único
10302853,1,10160018,Titular único
10302862,1,10337863,Titular único
10302872,1,11056849,Titular único
10302873,1,11104857,Titular único
10302887,1,10207673,Titular único
10304946,1,10160636,Titular único
10305202,2,,Múltiples titulares
10305206,1,800065,Titular único
10305207,1,523132,Titular único
10305215,1,211184,Titular único
10305222,2,,Múltiples titulares
10305247,1,11046996,Titular único
10305256,1,529177,Titular único
10305263,1,527014,Titular único
10305275,1,530992,Titular único
10305276,2,,Múltiples titulares
10305282,1,808338,Titular único
10305298,1,793830,Titular único
10305303,1,527674,Titular único
10305317,1,10305365,Titular único
10305318,1,528424,Titular único
10305324,1,796580,Titular único
10305329,1,528423,Titular único
10305333,1,114454,Titular único
10305336,1,252882,Titular único
10305338,1,524736,Titular único
10305343,1,808454,Titular único
10305345,2,,Múltiples titulares
10305347,2,,Múltiples titulares
10305351,1,522339,Titular único
10305352,1,115205,Titular único
10305356,1,523143,Titular único
10305361,1,529750,Titular único
10305372,1,807329,Titular único
10305376,1,525035,Titular único
10305381,2,,Múltiples titulares
10305385,1,10305528,Titular único
10305389,3,,Múltiples titulares
10305400,1,794927,Titular único
10305406,1,802272,Titular único
10305411,2,,Múltiples titulares
10305415,3,,Múltiples titulares
10305420,1,531028,Titular único
10305426,1,10305651,Titular único
10305427,1,529790,Titular único
10305428,1,520753,Titular único
10305433,1,10305277,Titular único
10305438,2,,Múltiples titulares
10305440,1,807684,Titular único
10305443,1,10101722,Titular único
10305453,2,,Múltiples titulares
10305459,1,530995,Titular único
10305460,1,798318,Titular único
10305468,1,807440,Titular único
10305478,1,808085,Titular único
10305488,2,,Múltiples titulares
10305499,1,10305458,Titular único
10305500,2,,Múltiples titulares
10305551,1,531770,Titular único
10305555,2,,Múltiples titulares
10305556,1,531142,Titular único
10305560,1,800033,Titular único
10305563,2,,Múltiples titulares
10305566,1,529733,Titular único
10305571,1,797114,Titular único
10305581,1,10305838,Titular único
10305597,1,11381740,Titular único
10305600,1,10262756,Titular único
10305609,2,,Múltiples titulares
10305617,1,10223572,Titular único
10305619,1,808286,Titular único
10305620,1,531037,Titular único
10305632,1,795662,Titular único
10305639,1,10305544,Titular único
10305646,1,10305390,Titular único
10305661,2,,Múltiples titulares
10305662,1,808262,Titular único
10305674,1,925189,Titular único
10305680,1,799005,Titular único
10305682,1,10305415,Titular único
10305687,1,799997,Titular único
10305688,1,527623,Titular único
10305690,1,529191,Titular único
10305695,2,,Múltiples titulares
10305705,1,10305225,Titular único
10305717,1,529732,Titular único
10305720,1,523092,Titular único
10305728,1,807348,Titular único
10305734,2,,Múltiples titulares
10305737,1,530110,Titular único
10305772,1,529548,Titular único
10305778,1,528797,Titular único
10305796,1,802167,Titular único
10305811,1,10229384,Titular único
10305821,1,530994,Titular único
10305825,1,527662,Titular único
10305829,1,10305540,Titular único
10305837,2,,Múltiples titulares
10305840,4,,Múltiples titulares
10305841,1,743469,Titular único
10305849,1,10305664,Titular único
10305852,1,530416,Titular único
10305854,1,807791,Titular único
10305877,1,10160020,Titular único
10305879,1,10305996,Titular único
10305882,1,528338,Titular único
10305886,1,796261,Titular único
10305890,1,801522,Titular único
10305934,1,808813,Titular único
10305938,1,798897,Titular único
10305941,1,168596,Titular único
10305955,1,10305666,Titular único
10305959,1,207602,Titular único
10305969,1,20097,Titular único
10305985,1,10306126,Titular único
10306010,2,,Múltiples titulares
10306055,2,,Múltiples titulares
10306057,1,10850402,Titular único
10306061,1,807293,Titular único
10306065,1,10245240,Titular único
10306073,1,10948902,Titular único
10306079,1,10265701,Titular único
10306085,1,355320,Titular único
10306088,1,300834,Titular único
10306097,2,,Múltiples titulares
10306100,1,809204,Titular único
10306107,1,10223813,Titular único
10306123,1,10306188,Titular único
10306124,1,527791,Titular único
10306129,1,10306408,Titular único
10306150,1,10665696,Titular único
10306154,1,10101960,Titular único
10306165,1,10306121,Titular único
10306168,1,10229415,Titular único
10306169,1,10123419,Titular único
10306171,1,521744,Titular único
10306187,1,801506,Titular único
10306190,1,10123368,Titular único
10306191,1,10124062,Titular único
10306201,1,10265793,Titular único
10306208,1,529731,Titular único
10306210,1,10305615,Titular único
10306224,1,10239267,Titular único
10306226,1,10306084,Titular único
10306233,1,530980,Titular único
10306236,1,10472287,Titular único
10306241,1,11295130,Titular único
10306245,1,10160127,Titular único
10306278,1,10306349,Titular único
10306291,1,10123372,Titular único
10306295,1,10306247,Titular único
10306298,2,,Múltiples titulares
10306312,1,10124280,Titular único
10306315,1,10311421,Titular único
10306335,1,801097,Titular único
10306337,1,10306137,Titular único
10306347,1,115231,Titular único
10306365,1,10306224,Titular único
10306371,3,,Múltiples titulares
10306377,1,10306456,Titular único
10306384,1,10324172,Titular único
10306387,1,10305970,Titular único
10306396,1,10306610,Titular único
10306397,1,10305970,Titular único
10306399,1,531028,Titular único
10306403,2,,Múltiples titulares
10306404,1,10708107,Titular único
10306405,1,807786,Titular único
10306408,1,528435,Titular único
10306410,1,10305923,Titular único
10306413,1,10305551,Titular único
10306418,1,531016,Titular único
10306422,1,10538003,Titular único
10306423,1,10305814,Titular único
10306431,1,797350,Titular único
10306432,2,,Múltiples titulares
10306435,1,10076457,Titular único
10306441,1,10305749,Titular único
10306442,1,530091,Titular único
10306443,1,10123993,Titular único
10306444,1,10305648,Titular único
10306445,1,112568,Titular único
10306446,1,10124189,Titular único
10306448,1,10305799,Titular único
10306449,1,807235,Titular único
10306453,1,528410,Titular único
10306454,1,10306370,Titular único
10306456,2,,Múltiples titulares
10306457,1,10305592,Titular único
10306465,1,329068,Titular único
10306471,2,,Múltiples titulares
10306474,1,10160570,Titular único
10306475,1,10244903,Titular único
10306477,1,10306414,Titular único
10306478,1,802355,Titular único
10306483,1,525335,Titular único
10306484,1,10337897,Titular único
10306485,1,10697545,Titular único
10306486,2,,Múltiples titulares
10306489,1,11100601,Titular único
10306492,1,10154442,Titular único
10306495,1,10305836,Titular único
10306499,1,10101921,Titular único
10306500,1,10123256,Titular único
10306504,1,10001226,Titular único
10306552,1,10141784,Titular único
10306553,1,10306237,Titular único
10306560,2,,Múltiples titulares
10306562,1,10306754,Titular único
10306568,1,10745764,Titular único
10306569,1,79373,Titular único
10306570,1,854341,Titular único
10306573,1,10721926,Titular único
10306574,1,10223451,Titular único
10306578,1,10323807,Titular único
10306590,2,,Múltiples titulares
10306593,1,10306125,Titular único
10306598,1,382878,Titular único
10306599,1,10060273,Titular único
10306601,1,10306295,Titular único
10306606,1,10305797,Titular único
10306610,1,524286,Titular único
10306613,1,10630806,Titular único
10306620,1,10306579,Titular único
10306624,1,10305831,Titular único
10306628,1,10244824,Titular único
10306629,2,,Múltiples titulares
10306631,1,807748,Titular único
10306634,1,10223917,Titular único
10306638,1,800732,Titular único
